Farm,Volume,Temp,CC,SCC,Month,TBC
47,1034,3.7,,87000,5,
47,1033,4.7,,63000,5,
47,1021,4.6,,64000,5,
47,1018,2.8,,65000,3,
47,967,4.4,,79000,5,
47,933,4.4,,88000,5,
47,884,4.5,,77000,5,
47,718,5.2,,187000,8,
47,621,5.6,,104000,5,
48,3809,5.4,,92000,3,4
48,3559,6.1,,85000,3,4
48,3355,7.8,,98000,11,4
48,3289,9.5,,89000,11,4
48,2740,8.2,,66000,1,4
48,2157,5.7,,144000,8,4
48,3493,5.6,,87000,3,5
48,2838,4.7,,65000,1,6
48,2194,5.5,,174000,8,6
48,2451,6,,141000,8,10
48,1417,5.3,0,197000,8,11
48,563,5.3,,119000,8,13
48,3531,6.8,0,162000,8,
48,3443,6,0,48000,11,
48,3113,6.5,0,71000,11,
48,2907,4.9,0,65000,1,
48,2851,6.6,0,80000,1,
48,,,,93000,11,
48,3959,5.5,,115000,8,
48,3955,6.1,,115000,3,
48,3928,6.2,,118000,3,
48,3839,7.1,,140000,3,
48,3823,7.3,,109000,3,
48,3817,6.2,,69000,3,
48,3658,5,,92000,3,
48,3639,6.2,,119000,3,
48,3629,5.1,,111000,3,
48,3616,7.2,,81000,3,
48,3616,6,,75000,3,
48,3528,5.5,,83000,11,
48,3510,5.5,,71000,11,
48,3469,5.6,,49000,11,
48,3468,7.4,,97000,3,
48,3453,9.2,,100000,11,
48,3446,11,,50000,11,
48,3430,9.5,,62000,11,
48,3415,5.4,,42000,11,
48,3409,6.2,,75000,11,
48,3398,6.3,,98000,11,
48,3397,9.8,,90000,11,
48,3378,6.1,,107000,11,
48,3361,5.9,,62000,11,
48,3355,9.6,,64000,11,
48,3344,6.9,,83000,11,
48,3324,5.2,,80000,11,
48,3324,4.7,,76000,11,
48,3306,6,,87000,11,
48,3295,7,,82000,11,
48,3237,6.5,,92000,11,
48,3230,6.4,,70000,11,
48,3192,12.5,,154000,8,
48,3186,5,,67000,11,
48,3186,5.9,,73000,11,
48,3165,6.4,,71000,11,
48,3054,5.1,,87000,1,
48,3048,7.5,,69000,1,
48,3021,5.7,,68000,1,
48,2998,8.3,,87000,1,
48,2931,6.7,,72000,1,
48,2925,5.2,,68000,1,
48,2914,7,,212000,5,
48,2907,5.6,,120000,5,
48,2904,6.7,,146000,5,
48,2881,9.1,,83000,1,
48,2872,6,,68000,1,
48,2864,12.7,,50000,1,
48,2850,5.4,,57000,1,
48,2845,4.9,,71000,1,
48,2844,4.7,,65000,1,
48,2844,6,,102000,1,
48,2838,5.8,,53000,1,
48,2832,5.8,,69000,1,
48,2828,5.9,,141000,8,
48,2823,4.5,,76000,1,
48,2812,5.2,,50000,1,
48,2811,6.3,,105000,1,
48,2808,6,,119000,1,
48,2804,6.2,,119000,1,
48,2802,5.2,,100000,1,
48,2791,5.7,,69000,1,
48,2725,6.9,,53000,1,
48,2724,5.7,,70000,1,
48,2718,5.5,,76000,1,
48,2672,5.6,,68000,1,
48,2274,6,,102000,8,
48,2234,5.6,,160000,8,
48,2134,5.7,,101000,8,
48,2111,8.9,,,8,
48,2006,5.8,,222000,8,
48,1931,6.5,,119000,3,
48,1920,5.2,,168000,3,
48,1806,8.3,,70000,11,
48,1726,6.5,,278000,8,
48,1492,8.4,,,11,
48,1363,11.1,,76000,11,
48,1324,6.7,,,5,
48,1049,5.5,,140000,8,
48,863,5.7,,97000,8,
49,1635,5.4,,104000,1,2
49,2000,6.3,,46000,11,3
49,1671,8.6,,83000,8,3
49,1858,4.5,,49000,11,4
49,1789,5.7,,78000,11,4
49,1265,5.2,,100000,3,4
49,1649,4.7,0,203000,5,5
49,1669,6.7,,58000,1,5
49,1663,4.4,,135000,1,5
49,1331,5.3,,,8,5
49,1115,5.3,,77000,3,5
49,1456,6.1,0,166000,8,6
49,1316,5.9,,119000,3,6
49,873,4.9,,116000,8,6
49,681,5.2,,,5,8
49,2250,5.5,0,96000,8,
49,2153,8.7,0,164000,8,
49,1870,4.8,0,73000,11,
49,1840,5.7,0,55000,11,
49,1665,6.3,0,69000,1,
49,1546,5.2,0,99000,1,
49,1170,6.2,0,108000,3,
49,1084,5.2,0,81000,3,
49,2159,4.1,,65000,11,
49,2131,6.9,,78000,11,
49,2111,7.1,,46000,11,
49,2068,4.5,,67000,11,
49,2057,5.8,,66000,11,
49,2050,3.7,,61000,11,
49,2016,4,,50000,11,
49,2014,4.9,,88000,11,
49,2014,7.4,,81000,11,
49,1955,7.3,,64000,11,
49,1943,6.4,,63000,11,
49,1932,4.7,,61000,11,
49,1922,5.3,,84000,11,
49,1902,5.2,,85000,11,
49,1900,5.2,,48000,11,
49,1884,5.9,,144000,8,
49,1877,4.8,,50000,11,
49,1834,4.2,,74000,11,
49,1831,3.7,,84000,11,
49,1810,3.9,,76000,11,
49,1794,5.6,,164000,5,
49,1788,5.2,,55000,11,
49,1764,6,,62000,11,
49,1755,5.3,,62000,11,
49,1751,5.8,,59000,11,
49,1723,6.1,,64000,1,
49,1717,5.7,,117000,1,
49,1717,5.1,,176000,5,
49,1711,5.6,,174000,5,
49,1697,6.4,,62000,1,
49,1693,4.5,,60000,11,
49,1693,4.6,,82000,1,
49,1678,5.5,,74000,1,
49,1674,5.1,,109000,1,
49,1672,4.8,,92000,1,
49,1665,4.4,,75000,1,
49,1654,6.8,,102000,1,
49,1653,5.4,,90000,1,
49,1646,5.7,,78000,1,
49,1637,5.2,,40000,1,
49,1633,4.3,,180000,5,
49,1621,5.3,,68000,1,
49,1615,6,,76000,1,
49,1612,4.6,,110000,1,
49,1607,4.9,,85000,1,
49,1604,5.4,,93000,1,
49,1587,5.6,,65000,1,
49,1579,5,,86000,1,
49,1563,4.4,,123000,8,
49,1556,6,,93000,1,
49,1551,5.8,,69000,1,
49,1544,5.6,,91000,1,
49,1541,4.3,,87000,8,
49,1530,8.3,,71000,1,
49,1526,5.5,,62000,1,
49,1514,5.1,,90000,1,
49,1467,5.4,,90000,8,
49,1453,6.2,,206000,5,
49,1445,5.4,,197000,8,
49,1429,4.5,,213000,5,
49,1413,5.5,,103000,8,
49,1383,5.7,,133000,8,
49,1380,4.6,,200000,5,
49,1364,4.8,,165000,8,
49,1358,5.6,,130000,8,
49,1353,4.8,,115000,8,
49,1338,4.7,,134000,8,
49,1335,5.2,,132000,3,
49,1319,5.1,,91000,3,
49,1315,7,,141000,3,
49,1307,6.2,,95000,3,
49,1294,6.3,,,3,
49,1290,5.5,,111000,3,
49,1284,5.4,,115000,3,
49,1280,5.4,,81000,3,
49,1274,6.1,,91000,3,
49,1264,7.7,,114000,3,
49,1255,5.6,,153000,3,
49,1248,5,,106000,3,
49,1245,5.5,,91000,3,
49,1242,7.1,,88000,3,
49,1242,4.6,,121000,8,
49,1237,4.1,,139000,8,
49,1233,6.6,,81000,3,
49,1220,5.1,,96000,3,
49,1207,5.4,,87000,3,
49,1199,6.2,,77000,3,
49,1197,5.4,,108000,8,
49,1192,6.6,,99000,3,
49,1174,4.8,,84000,3,
49,1170,4.8,,126000,3,
49,1149,6.4,,111000,3,
49,1144,5.3,,111000,8,
49,1143,4.9,,102000,3,
49,1138,4.5,,86000,3,
49,1128,5.2,,82000,3,
49,943,5.4,,149000,8,
49,927,4.4,,132000,5,
50,10270,4.4,,211000,11,4
50,5475,3.8,,278000,11,4
50,7611,4,,344000,1,5
50,7129,5.2,,209000,8,5
50,6952,2.9,,326000,1,5
50,1358,4.4,0,231000,7,6
50,5285,4.8,,181000,8,7
50,3844,3.5,,274000,3,7
50,8593,3.3,,204000,8,8
50,7864,3.2,,265000,1,9
50,702,5.3,0,319000,7,10
50,3103,3.6,,351000,3,16
50,10450,4.1,0,244000,11,
50,7279,4.6,0,188000,8,
50,6032,4,0,180000,8,
50,5220,3,0,219000,11,
50,3681,4.7,0,272000,8,
50,3193,2.9,0,353000,3,
50,10218,4.7,,,11,
50,10037,3.9,,239000,11,
50,9997,4.6,,233000,11,
50,9889,4.3,,235000,11,
50,9766,4.2,,250000,11,
50,9622,4.1,,217000,11,
50,8835,3.5,,139000,8,
50,8626,4.2,,180000,8,
50,8470,3.2,,247000,1,
50,8162,2.9,,252000,1,
50,8071,4.8,,247000,1,
50,8049,3.3,,238000,1,
50,8039,3.7,,256000,1,
50,7952,3.6,,175000,8,
50,7946,3.3,,244000,1,
50,7934,3.9,,304000,1,
50,7821,3.2,,249000,1,
50,7670,3.4,,255000,1,
50,7645,3.5,,248000,1,
50,7542,4.5,,269000,1,
50,7373,2.2,,224000,8,
50,6468,4.4,,239000,8,
50,6332,3.7,,265000,1,
50,5933,4.2,,173000,8,
50,5484,4.9,,204000,8,
50,5480,5.1,,205000,11,
50,5390,4.4,,230000,11,
50,5377,4.1,,270000,11,
50,5319,4.6,,190000,11,
50,5269,4.6,,229000,11,
50,5247,4.1,,181000,11,
50,5232,3.4,,272000,11,
50,5191,4.1,,267000,11,
50,5079,4.2,,229000,11,
50,5015,4.2,,217000,11,
50,4884,4.8,,246000,8,
50,4839,3.9,,265000,11,
50,4513,3.5,,229000,3,
50,4420,2.7,,253000,3,
50,4353,3.4,,247000,3,
50,4322,2.9,,257000,3,
50,4279,1.9,,218000,3,
50,4225,2.6,,265000,3,
50,4157,2.8,,252000,3,
50,3876,2.8,,274000,3,
50,3859,4.8,,348000,8,
50,3750,2.6,,337000,3,
50,3635,3.3,,294000,3,
50,3466,3,,300000,3,
50,3307,3.2,,325000,3,
50,2951,5.2,,242000,8,
50,2244,5.3,,249000,7,
51,2807,3.8,,97000,11,2
51,2762,3.8,,135000,11,2
51,2330,3.6,,130000,1,2
51,2259,3.2,,110000,11,2
51,2113,5.2,,197000,1,2
51,1845,3.4,0,148000,3,3
51,2081,3.2,,184000,1,3
51,1671,3.9,,142000,3,3
51,2855,3.6,,140000,8,4
51,1803,3.7,,244000,5,4
51,2121,3.5,,75000,8,5
51,835,4.4,390,,8,8
51,2142,10.2,,89000,8,8
51,2157,4.9,,378000,5,9
51,3191,3.5,0,77000,8,
51,2813,4,0,101000,11,
51,2435,4.2,0,116000,11,
51,2131,3.4,0,103000,1,
51,2070,2.2,0,163000,1,
51,1669,3.6,0,130000,8,
51,1528,2.5,0,191000,3,
51,1390,3.1,0,270000,5,
51,2841,3.8,,85000,8,
51,2815,3.3,,103000,11,
51,2810,2,,212000,11,
51,2783,6.6,,195000,11,
51,2768,4.1,,115000,11,
51,2749,3.6,,91000,11,
51,2721,3.5,,96000,11,
51,2716,3.4,,173000,8,
51,2711,3.1,,124000,11,
51,2678,3.4,,179000,11,
51,2664,3.8,,95000,11,
51,2658,3.7,,121000,11,
51,2643,5.9,,165000,11,
51,2629,2.8,,129000,11,
51,2623,4.6,,164000,8,
51,2610,3.2,,93000,11,
51,2600,3,,82000,11,
51,2595,2.9,,105000,11,
51,2581,4.6,,100000,11,
51,2576,4.7,,97000,11,
51,2569,3.3,,104000,11,
51,2549,7.6,,148000,11,
51,2533,2.9,,91000,11,
51,2531,3.1,,235000,11,
51,2511,2.9,,91000,11,
51,2371,5.1,,77000,11,
51,2354,7.9,,149000,1,
51,2352,5.7,,197000,1,
51,2337,4.6,,141000,5,
51,2312,3.5,,88000,11,
51,2297,4.2,,137000,1,
51,2288,2.9,,118000,1,
51,2280,1.8,,171000,1,
51,2263,2.9,,185000,1,
51,2252,2.3,,80000,1,
51,2237,2.9,,134000,1,
51,2222,2,,114000,1,
51,2222,3.6,,246000,1,
51,2213,5.1,,54000,8,
51,2205,2.3,,302000,1,
51,2194,2.9,,119000,1,
51,2187,8.6,,167000,1,
51,2181,2.7,,132000,1,
51,2176,4.1,,159000,1,
51,2170,6.3,,106000,1,
51,2143,6.5,,169000,1,
51,2137,3.6,,90000,8,
51,2133,2.8,,124000,1,
51,2129,4.5,,84000,8,
51,2123,11.3,,83000,8,
51,2098,3.6,,194000,1,
51,2086,2.9,,90000,8,
51,2080,2.9,,120000,1,
51,2072,2.7,,87000,8,
51,2057,3,,129000,1,
51,2042,2.9,,161000,1,
51,2024,3.2,,172000,1,
51,1985,3.1,,191000,1,
51,1980,3,,215000,5,
51,1927,3.7,,278000,1,
51,1904,4.7,,195000,5,
51,1896,3.7,,159000,8,
51,1879,3.2,,185000,5,
51,1872,3.2,,177000,3,
51,1870,4.5,,176000,5,
51,1863,3.8,,325000,5,
51,1843,3.9,,111000,3,
51,1833,2.9,,60000,8,
51,1817,3.2,,247000,3,
51,1812,4.5,,293000,5,
51,1808,3.7,,167000,3,
51,1797,3.3,,113000,3,
51,1749,4.8,,46000,8,
51,1748,2.4,,223000,3,
51,1736,2.7,,144000,3,
51,1736,3.8,,165000,3,
51,1735,2.7,,132000,3,
51,1732,2.7,,103000,8,
51,1720,3,,195000,3,
51,1708,2.8,,164000,3,
51,1703,2.5,,136000,3,
51,1688,4.6,,57000,8,
51,1687,2.6,,177000,3,
51,1656,3,,128000,3,
51,1646,2.9,,234000,3,
51,1637,2.8,,167000,3,
51,1628,3.7,,157000,3,
51,1623,4.1,,168000,3,
51,1623,2,,129000,3,
51,1621,3.6,,196000,3,
51,1618,3.6,,203000,3,
51,1604,3.3,,170000,3,
51,1573,6.4,,136000,3,
51,1545,3.5,,181000,3,
51,1541,4.2,,242000,3,
51,1539,2.5,,196000,5,
51,1525,4,,76000,8,
51,1523,3.1,,179000,5,
51,1517,2.7,,228000,5,
51,1510,3.8,,170000,3,
51,1509,2.6,,198000,5,
51,1484,2.5,,65000,8,
51,1473,2.9,,226000,5,
51,1437,1.9,,159000,3,
51,1400,3.1,,253000,5,
51,1398,3.5,,225000,5,
51,1382,3.4,,70000,8,
51,1290,2.9,,237000,5,
51,357,3.6,,,8,
51,268,3.7,,,8,
52,19254,8,,115000,1,3
52,7355,3.7,,131000,8,3
52,1585,2.9,,106000,3,3
52,19436,3.2,,113000,1,4
52,16304,3.1,,123000,3,4
52,1229,3.8,,146000,8,4
52,15366,3.6,,104000,3,5
52,11708,4.1,,138000,8,5
52,9978,3.6,,160000,8,5
52,3730,3.4,0,194000,8,6
52,19239,9.4,,132000,1,7
52,18227,3.2,0,124000,1,
52,16204,4,0,110000,3,
52,12990,9.2,0,129000,11,
52,7479,6,0,127000,8,
52,19881,6.1,,122000,1,
52,19613,9.1,,111000,1,
52,19596,3.3,,134000,1,
52,19426,3.8,,160000,1,
52,19419,7.7,,130000,1,
52,19297,3.6,,141000,1,
52,19278,3,,,1,
52,18703,4,,178000,1,
52,18257,2.3,,122000,1,
52,17841,3.3,,121000,1,
52,16486,4.1,,120000,3,
52,15933,3.6,,118000,3,
52,15508,7.4,,144000,3,
52,15400,3.7,,102000,3,
52,15370,3.6,,162000,3,
52,15277,3.7,,138000,3,
52,15190,2.9,,117000,3,
52,14585,4.4,,145000,3,
52,14570,4.8,,124000,3,
52,14388,3.6,,134000,3,
52,14260,3.8,,113000,11,
52,14199,2.9,,132000,3,
52,14004,7.2,,118000,11,
52,13797,5.8,,147000,11,
52,13499,2.8,,120000,11,
52,13462,4.2,,127000,11,
52,13419,4.9,,118000,11,
52,13248,6.1,,141000,1,
52,13233,8,,124000,11,
52,13226,7.7,,116000,11,
52,13180,10.4,,122000,11,
52,13174,5.8,,150000,11,
52,13125,10.6,,126000,11,
52,13101,7.4,,108000,11,
52,13070,12.3,,150000,11,
52,13022,6.9,,141000,11,
52,12872,3.4,,91000,11,
52,12870,7.2,,114000,11,
52,12847,6.5,,152000,11,
52,12808,7.2,,131000,11,
52,12793,2.9,,114000,11,
52,12700,2.6,,105000,11,
52,12641,4.7,,146000,11,
52,12481,6.4,,147000,11,
52,12297,9.4,,129000,11,
52,12282,9.4,,154000,11,
52,11782,4.9,,120000,11,
52,11760,13.2,,120000,11,
52,11674,3.4,,146000,11,
52,11569,8.3,,97000,11,
52,8966,3.7,,123000,8,
52,8552,9.5,,114000,3,
52,8071,3.6,,164000,8,
52,8013,3.4,,126000,3,
52,7981,3.3,,128000,8,
52,7308,5.2,,143000,8,
52,7220,6.3,,156000,1,
52,7107,3.4,,135000,8,
52,6654,3.9,,158000,8,
52,5790,4.8,,174000,8,
52,5386,3.7,,204000,8,
52,4572,2.9,,133000,8,
52,3591,4.2,,,8,
52,2402,3.5,,195000,8,
52,1719,3.6,,156000,8,
53,9944,4.1,,86000,8,3
53,15323,6.5,,251000,1,4
53,4542,4.9,,110000,8,5
53,2552,4.9,,131000,8,5
53,22303,4.5,,309000,3,7
53,15147,6.9,,210000,1,7
53,23095,5,,284000,3,8
53,21343,5.6,,193000,11,13
53,20917,5.4,,176000,11,13
53,18420,8.9,,179000,11,16
53,22194,8.9,0,164000,11,
53,15141,7.3,0,232000,1,
53,10778,3.9,0,95000,8,
53,6259,4.2,0,137000,8,
53,,,,245000,1,
53,23520,6,,280000,3,
53,23488,4.6,,274000,3,
53,23051,6.2,,256000,3,
53,22764,6,,262000,3,
53,22273,6.2,,278000,3,
53,22082,7.2,,167000,11,
53,22018,6.9,,186000,11,
53,21970,6.1,,185000,11,
53,21776,6.1,,223000,11,
53,21675,5.3,,178000,11,
53,21533,5.8,,193000,11,
53,21190,6.1,,322000,3,
53,21181,7.4,,147000,11,
53,21085,9.2,,131000,11,
53,21080,5.6,,213000,11,
53,20989,5.3,,194000,11,
53,20980,9.2,,160000,11,
53,20622,6.1,,168000,11,
53,20594,4.3,,174000,11,
53,20572,6.5,,201000,11,
53,20556,5.3,,325000,3,
53,20499,4.3,,216000,11,
53,20352,4.8,,192000,11,
53,20203,5.8,,288000,3,
53,19815,4.6,,241000,11,
53,19654,6,,184000,11,
53,19544,5.7,,173000,11,
53,18823,9.3,,226000,11,
53,18473,6.1,,306000,3,
53,18460,5.4,,188000,11,
53,17098,6.9,,234000,1,
53,17018,5.9,,166000,11,
53,16208,6.6,,,1,
53,16118,4.8,,219000,1,
53,16117,5.7,,175000,11,
53,16033,5.5,,236000,1,
53,15883,4.9,,225000,1,
53,15590,5.4,,217000,1,
53,15469,6.2,,269000,1,
53,15408,4.6,,238000,1,
53,15406,11.3,,180000,11,
53,15363,7.1,,250000,1,
53,15340,4.5,,222000,1,
53,15323,4.6,,238000,1,
53,15272,6.1,,256000,1,
53,15258,7.5,,207000,1,
53,15223,8.2,,185000,1,
53,15198,4.1,,,8,
53,15166,4.7,,223000,1,
53,15123,6.6,,231000,1,
53,15044,4.1,,228000,1,
53,14901,5.6,,227000,1,
53,14729,8.5,,251000,1,
53,14673,6.1,,206000,11,
53,14529,5.4,,246000,1,
53,14527,4.2,,216000,1,
53,14475,6.7,,277000,1,
53,14346,6.2,,235000,1,
53,14342,4.5,,223000,1,
53,14024,4.3,,101000,8,
53,12036,6.5,,269000,3,
53,11925,4.8,,96000,8,
53,11183,4.7,,323000,3,
53,10472,4.7,,318000,3,
53,9930,4.2,,348000,3,
53,9700,7.9,,326000,3,
53,9609,4.3,,280000,3,
53,9306,7.3,,319000,3,
53,8808,8.1,,225000,1,
53,8806,6.4,,221000,1,
53,8344,4.4,,97000,8,
53,7153,4.2,,125000,8,
53,7038,4.9,,274000,3,
53,6016,7.7,,217000,1,
53,5650,6.4,,233000,1,
53,4801,5.6,,158000,11,
53,3708,6.7,,223000,11,
53,3482,4.2,,100000,8,
53,2985,4.2,,238000,11,
53,2005,5.4,,212000,11,
54,,,0,171000,8,3
54,,,,136000,8,3
54,,,,136000,7,4
54,,,,271000,11,4
54,,,,241000,1,5
54,,,,306000,3,5
54,,,0,171000,7,6
54,,,730,238000,1,6
54,,,,279000,11,6
54,,,,275000,3,6
54,,,,263000,1,7
54,,,0,187000,7,8
54,,,,237000,1,9
54,,,,228000,11,10
54,,,,192000,1,11
54,,,,241000,1,17
54,,,,225000,1,138
54,,,1730,171000,7,324
54,,,0,291000,11,
54,,,0,258000,11,
54,,,0,210000,11,
54,,,0,272000,1,
54,,,0,199000,1,
54,,,0,242000,1,
54,,,0,277000,3,
54,,,0,320000,3,
54,,,0,416000,3,
54,,,0,289000,5,
54,,,0,254000,5,
54,,,0,162000,7,
54,,,0,245000,8,
54,,,0,231000,8,
54,,,0,161000,8,
54,,,80,269000,1,
54,,,270,186000,8,
54,,,480,,7,
54,,,30000,207000,8,
54,,,,219000,11,
54,,,,178000,11,
54,,,,206000,11,
54,,,,240000,11,
54,,,,205000,11,
54,,,,301000,11,
54,,,,263000,11,
54,,,,275000,11,
54,,,,272000,11,
54,,,,270000,11,
54,,,,281000,11,
54,,,,294000,11,
54,,,,306000,11,
54,,,,233000,11,
54,,,,273000,11,
54,,,,196000,11,
54,,,,258000,11,
54,,,,214000,11,
54,,,,177000,11,
54,,,,254000,11,
54,,,,295000,11,
54,,,,294000,11,
54,,,,238000,11,
54,,,,242000,11,
54,,,,311000,1,
54,,,,225000,1,
54,,,,249000,1,
54,,,,258000,1,
54,,,,222000,1,
54,,,,201000,1,
54,,,,235000,1,
54,,,,281000,1,
54,,,,211000,1,
54,,,,178000,1,
54,,,,222000,1,
54,,,,290000,1,
54,,,,262000,1,
54,,,,238000,1,
54,,,,210000,1,
54,,,,269000,1,
54,,,,254000,1,
54,,,,291000,1,
54,,,,215000,1,
54,,,,295000,3,
54,,,,371000,3,
54,,,,278000,3,
54,,,,309000,3,
54,,,,272000,3,
54,,,,280000,3,
54,,,,296000,3,
54,,,,,3,
54,,,,258000,3,
54,,,,251000,3,
54,,,,,3,
54,,,,265000,3,
54,,,,258000,3,
54,,,,243000,3,
54,,,,,3,
54,,,,249000,3,
54,,,,282000,3,
54,,,,345000,3,
54,,,,295000,3,
54,,,,314000,3,
54,,,,324000,3,
54,,,,370000,3,
54,,,,432000,3,
54,,,,332000,3,
54,,,,288000,3,
54,,,,309000,5,
54,,,,326000,5,
54,,,,323000,5,
54,,,,136000,7,
54,,,,193000,8,
54,,,,214000,8,
54,,,,209000,8,
54,,,,256000,8,
54,,,,252000,8,
54,,,,164000,8,
54,,,,237000,8,
54,,,,174000,8,
54,,,,115000,8,
54,,,,160000,8,
54,,,,215000,8,
54,,,,164000,8,
54,,,,199000,8,
54,,,,169000,8,
54,,,,207000,8,
54,,,,179000,8,
54,,,,158000,8,
54,,,,173000,8,
54,,,,155000,8,
55,,,,,1,3
55,,,,93000,3,3
55,,,,92000,3,3
55,,,0,106000,1,4
55,,,,103000,11,4
55,,,,61000,1,4
55,,,,99000,1,5
55,,,,88000,3,5
55,,,,90000,5,6
55,,,,,1,7
55,,,,61000,1,7
55,,,,137000,11,9
55,,,,126000,11,46
55,,,0,88000,11,
55,,,0,71000,11,
55,,,0,133000,1,
55,,,0,96000,1,
55,,,0,93000,3,
55,,,0,103000,5,
55,,,,80000,11,
55,,,,57000,11,
55,,,,82000,11,
55,,,,85000,11,
55,,,,100000,11,
55,,,,76000,11,
55,,,,99000,11,
55,,,,,11,
55,,,,119000,11,
55,,,,120000,11,
55,,,,96000,11,
55,,,,,11,
55,,,,76000,11,
55,,,,63000,11,
55,,,,68000,11,
55,,,,93000,11,
55,,,,93000,11,
55,,,,66000,11,
55,,,,101000,11,
55,,,,132000,11,
55,,,,113000,11,
55,,,,137000,11,
55,,,,90000,11,
55,,,,75000,11,
55,,,,91000,11,
55,,,,129000,11,
55,,,,90000,1,
55,,,,89000,1,
55,,,,128000,1,
55,,,,168000,1,
55,,,,112000,1,
55,,,,107000,1,
55,,,,161000,1,
55,,,,137000,1,
55,,,,114000,1,
55,,,,71000,1,
55,,,,154000,1,
55,,,,102000,1,
55,,,,121000,1,
55,,,,98000,1,
55,,,,96000,1,
55,,,,50000,1,
55,,,,51000,1,
55,,,,61000,1,
55,,,,106000,1,
55,,,,96000,1,
55,,,,64000,1,
55,,,,90000,1,
55,,,,77000,1,
55,,,,90000,1,
55,,,,156000,3,
55,,,,102000,3,
55,,,,79000,3,
55,,,,82000,3,
55,,,,68000,3,
55,,,,77000,3,
55,,,,85000,3,
55,,,,76000,3,
55,,,,82000,3,
55,,,,82000,3,
55,,,,90000,3,
55,,,,88000,3,
55,,,,79000,3,
55,,,,76000,3,
55,,,,90000,3,
55,,,,94000,3,
55,,,,108000,3,
55,,,,82000,3,
55,,,,128000,5,
55,,,,141000,5,
55,,,,147000,5,
56,,,,126000,8,0
56,,,0,125000,8,3
56,,,,100000,1,3
56,,,,126000,11,4
56,,,,147000,11,4
56,,,,110000,1,4
56,,,,123000,3,4
56,,,,168000,3,4
56,,,,129000,8,5
56,,,,114000,8,5
56,,,,189000,3,5
56,,,,,5,5
56,,,0,157000,8,6
56,,,,202000,8,6
56,,,,125000,1,6
56,,,,103000,5,9
56,,,0,129000,11,
56,,,0,141000,11,
56,,,0,113000,1,
56,,,0,132000,1,
56,,,0,89000,1,
56,,,0,145000,3,
56,,,0,205000,3,
56,,,0,337000,3,
56,,,0,131000,5,
56,,,0,131000,8,
56,,,190,85000,11,
56,,,,126000,11,
56,,,,104000,11,
56,,,,111000,11,
56,,,,144000,11,
56,,,,,11,
56,,,,176000,11,
56,,,,168000,11,
56,,,,120000,11,
56,,,,109000,11,
56,,,,110000,11,
56,,,,99000,11,
56,,,,99000,11,
56,,,,123000,11,
56,,,,99000,11,
56,,,,100000,11,
56,,,,92000,11,
56,,,,126000,11,
56,,,,98000,11,
56,,,,90000,11,
56,,,,86000,11,
56,,,,98000,11,
56,,,,100000,11,
56,,,,84000,11,
56,,,,92000,11,
56,,,,81000,11,
56,,,,118000,11,
56,,,,91000,1,
56,,,,85000,1,
56,,,,99000,1,
56,,,,129000,1,
56,,,,128000,1,
56,,,,95000,1,
56,,,,150000,1,
56,,,,115000,1,
56,,,,111000,1,
56,,,,114000,1,
56,,,,105000,1,
56,,,,99000,1,
56,,,,121000,1,
56,,,,98000,1,
56,,,,123000,1,
56,,,,82000,1,
56,,,,127000,1,
56,,,,111000,1,
56,,,,186000,1,
56,,,,151000,1,
56,,,,132000,1,
56,,,,109000,1,
56,,,,120000,1,
56,,,,103000,1,
56,,,,117000,1,
56,,,,119000,3,
56,,,,111000,3,
56,,,,156000,3,
56,,,,189000,3,
56,,,,160000,3,
56,,,,179000,3,
56,,,,176000,3,
56,,,,161000,3,
56,,,,164000,3,
56,,,,190000,3,
56,,,,75000,5,
56,,,,89000,5,
56,,,,107000,5,
56,,,,117000,8,
56,,,,149000,8,
56,,,,105000,8,
56,,,,82000,8,
56,,,,154000,8,
56,,,,143000,8,
56,,,,125000,8,
56,,,,116000,8,
56,,,,163000,9,
57,,,0,189000,7,4
57,,,10,104000,5,6
57,,,,232000,3,6
57,,,,271000,11,8
57,,,0,215000,8,9
57,,,,167000,8,9
57,,,,180000,7,11
57,,,,202000,7,12
57,,,,323000,11,13
57,,,,154000,3,15
57,,,,303000,8,19
57,,,0,217000,11,
57,,,0,,11,
57,,,0,304000,3,
57,,,0,73000,5,
57,,,0,220000,7,
57,,,0,241000,7,
57,,,0,253000,8,
57,,,100,354000,11,
57,,,140,242000,11,
57,,,160,240000,11,
57,,,640,465000,11,
57,,,,209000,11,
57,,,,566000,11,
57,,,,323000,11,
57,,,,221000,11,
57,,,,316000,11,
57,,,,298000,11,
57,,,,642000,11,
57,,,,456000,3,
57,,,,406000,3,
57,,,,79000,3,
57,,,,53000,5,
57,,,,65000,5,
57,,,,46000,5,
57,,,,,5,
57,,,,75000,5,
57,,,,109000,5,
57,,,,82000,5,
57,,,,102000,5,
57,,,,77000,5,
57,,,,77000,5,
57,,,,79000,5,
57,,,,88000,5,
57,,,,77000,5,
57,,,,183000,7,
57,,,,274000,7,
57,,,,282000,7,
57,,,,265000,7,
57,,,,204000,7,
57,,,,220000,7,
57,,,,259000,7,
57,,,,263000,7,
57,,,,171000,7,
57,,,,179000,7,
57,,,,191000,8,
57,,,,298000,8,
57,,,,329000,8,
57,,,,318000,8,
57,,,,255000,8,
57,,,,198000,8,
57,,,,246000,8,
57,,,,296000,8,
57,,,,306000,8,
57,,,,286000,8,
57,,,,245000,8,
